Admission_grade,Previous_qualification_grade,Age_at_enrollment,Gender,Debtor,Scholarship_holder,Tuition_fees_up_to_date,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,AppMode_1,AppMode_2,AppMode_5,AppMode_7,AppMode_10,AppMode_15,AppMode_16,AppMode_17,AppMode_18,AppMode_26,AppMode_27,AppMode_39,AppMode_42,AppMode_43,AppMode_44,AppMode_51,AppMode_53,AppMode_57,Status_num
140.0,140.0,33,0,0,0,1,7,6,14.35,8,6,14.583333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.3,140.0,35,0,0,0,1,21,21,12.61904761904762,19,19,12.789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
140.0,140.0,26,0,0,1,1,6,6,12.666666666666666,6,6,13.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
104.0,133.1,27,0,1,0,0,6,5,12.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122.3,131.0,19,0,0,0,0,6,6,12.166666666666666,6,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135.0,143.0,20,0,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119.1,132.0,20,0,1,0,0,5,3,10.0,5,3,10.571428571428571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
126.6,143.0,21,0,1,0,0,10,8,11.5,6,4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
129.0,141.0,18,0,0,1,1,7,6,13.05,7,6,13.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
162.3,133.1,24,0,0,0,1,6,2,11.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163.4,148.0,20,0,0,0,1,6,6,11.5,6,6,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
121.5,125.0,21,0,0,1,1,6,6,12.0,6,6,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
122.8,120.0,23,0,0,0,1,6,2,10.0,5,1,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118.0,140.0,24,0,0,0,1,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
134.0,139.0,21,0,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
129.8,142.0,18,0,0,0,1,8,7,12.242857142857144,8,7,12.242857142857144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
152.0,130.0,27,0,0,0,1,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122.8,126.0,18,0,0,0,1,8,8,12.93375,8,8,12.93375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
150.0,150.0,35,0,0,0,1,5,0,0.0,5,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.8,130.0,18,0,0,0,1,7,7,12.571428571428571,7,7,14.428571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
105.9,120.0,35,0,0,0,1,3,3,11.816666666666668,3,3,11.333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
132.1,138.0,19,0,0,0,1,5,4,13.75,5,4,14.333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
127.4,127.0,20,0,0,0,1,6,6,11.166666666666666,6,6,11.333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
129.5,140.0,18,0,0,0,1,8,7,12.324285714285711,8,7,12.324285714285711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
126.7,130.0,21,0,1,0,1,6,6,12.166666666666666,6,6,11.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
116.5,128.0,18,0,0,1,1,6,5,11.142857142857142,6,4,11.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
119.1,132.0,18,0,0,0,1,6,4,11.0,6,4,10.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
126.5,149.0,18,0,0,0,1,8,7,12.914285714285713,8,7,12.914285714285713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
149.8,155.0,18,0,0,1,1,6,6,13.833333333333334,6,6,14.166666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
115.1,120.0,19,0,0,0,1,6,6,13.857142857142858,6,5,13.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
124.5,133.1,36,0,0,1,1,6,6,13.714285714285714,6,5,12.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
128.3,131.0,18,0,0,1,1,8,7,12.642857142857142,8,7,12.642857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
136.0,149.0,18,0,0,1,1,7,6,12.916666666666666,7,6,12.916666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
140.0,140.0,20,0,0,1,1,6,6,15.625,6,6,15.857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
126.3,133.1,26,0,0,1,1,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
126.9,122.0,21,0,0,0,1,6,6,11.714285714285714,6,6,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
145.0,130.0,25,0,0,0,1,7,6,12.125,8,8,13.3125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
115.8,121.0,19,0,0,1,1,5,5,11.6,5,5,11.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
100.0,120.0,24,0,0,0,1,6,1,10.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
102.5,133.1,27,0,0,1,1,6,1,10.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
131.5,121.0,21,0,0,0,1,5,0,0.0,5,2,13.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147.0,133.0,18,0,0,1,1,5,4,13.0,5,3,12.333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
122.5,134.0,19,0,0,1,1,6,6,13.333333333333334,6,6,14.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
117.5,115.0,18,0,0,0,1,6,4,11.25,6,2,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0,127.0,19,0,0,1,1,7,5,13.85,8,7,12.19285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
127.5,135.0,19,0,0,1,1,7,6,13.741666666666667,8,7,14.9125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
140.0,140.0,33,0,0,0,1,6,6,15.333333333333334,5,5,15.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
130.0,130.0,45,0,0,0,1,5,5,11.0,5,5,13.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
133.3,135.0,20,0,0,1,1,6,6,12.0,6,6,12.857142857142858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
97.0,140.0,28,0,0,0,1,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112.0,120.0,19,0,0,1,1,8,7,11.571428571428571,8,7,11.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
123.6,140.0,18,0,0,0,1,6,6,12.857142857142858,6,3,12.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
130.5,133.1,38,0,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
133.3,135.0,19,0,0,0,1,5,5,13.0,5,5,13.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
132.1,123.0,21,0,0,1,1,6,5,11.0,6,5,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100.0,133.1,21,0,0,0,1,5,3,12.0,5,1,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140.4,154.0,22,0,0,1,1,6,5,12.6,6,6,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
141.7,148.0,18,0,0,1,1,6,5,13.4,6,6,13.166666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
119.7,133.0,18,0,0,1,1,6,6,11.333333333333334,6,6,11.571428571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
122.5,126.0,25,0,0,0,0,5,4,13.5,5,4,14.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140.0,133.1,24,0,1,0,0,6,3,11.75,6,3,10.333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119.4,125.0,19,0,0,0,1,7,6,12.471428571428572,7,7,11.4625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155.0,145.0,24,0,0,0,1,17,11,12.909090909090908,13,9,13.555555555555555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
119.1,118.0,20,0,0,1,1,5,5,11.6,5,5,13.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
122.7,120.0,25,0,0,0,0,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117.9,127.0,20,0,0,1,1,10,9,12.9,10,10,12.363636363636363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
130.0,130.0,23,0,0,0,1,8,8,13.22,8,8,13.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
120.0,129.0,19,0,0,1,1,8,7,13.151428571428571,8,7,13.151428571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
130.0,130.0,29,0,1,0,0,6,3,12.75,6,3,11.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.8,121.0,21,0,0,0,1,6,6,11.333333333333334,6,4,12.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
123.4,136.0,18,0,0,1,1,6,6,13.25,6,5,14.142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
125.4,125.0,19,0,0,0,1,6,5,12.4,6,5,12.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127.2,131.0,18,0,0,1,1,6,6,15.0,6,6,12.833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.4,122.0,19,0,0,0,1,5,5,14.4,5,5,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
123.2,127.0,18,0,0,0,1,6,1,11.0,6,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124.1,136.0,18,0,0,0,1,5,5,12.4,5,5,10.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
99.5,133.1,37,0,1,1,0,7,1,16.0,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124.9,127.0,29,0,0,0,1,5,5,13.571428571428571,5,5,12.333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
110.8,116.0,18,0,0,0,1,6,6,11.833333333333334,6,6,12.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
118.9,121.0,19,0,0,1,1,6,5,11.666666666666666,6,5,12.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
118.8,124.0,22,0,1,0,0,10,6,11.833333333333334,7,2,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137.0,131.0,20,0,0,1,1,6,6,11.166666666666666,6,5,10.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100.0,100.0,34,0,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120.0,130.0,30,0,1,0,0,12,8,11.75,12,6,12.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122.8,135.0,18,0,0,0,1,6,6,14.0,6,6,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
121.6,130.0,18,0,0,0,1,6,6,12.833333333333334,6,6,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
149.2,146.0,18,0,0,0,1,6,4,12.25,6,3,11.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
140.0,146.0,18,0,0,0,1,8,7,14.828571428571427,8,7,14.828571428571427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
133.4,154.0,19,0,0,1,1,6,5,11.4,6,5,12.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
126.2,137.0,19,0,0,1,1,6,6,13.0,6,6,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
127.8,151.0,18,0,0,1,1,8,7,13.671428571428573,8,7,13.671428571428573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
150.0,150.0,21,0,0,1,1,6,6,12.666666666666666,6,5,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
113.7,121.0,20,0,0,0,0,5,2,10.0,5,1,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.8,122.0,20,0,0,0,1,5,5,13.5,5,5,12.333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
136.7,143.0,19,0,0,0,1,7,7,12.67,8,8,13.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
144.7,152.0,20,0,0,0,1,6,6,14.5,6,6,15.428571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
139.8,145.0,18,0,0,0,1,7,7,13.685714285714283,8,8,15.3875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
113.7,120.0,20,0,0,0,1,6,5,11.0,6,3,10.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140.0,140.0,29,0,1,0,0,9,7,11.555555555555555,7,5,13.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142.3,143.0,18,0,0,1,1,7,7,13.79714285714286,8,8,13.775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119.6,129.0,20,0,0,1,1,7,7,14.00375,8,7,13.812857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
123.7,139.0,22,0,0,1,1,5,4,12.0,5,4,11.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
143.0,133.1,47,0,0,1,1,6,5,14.166666666666666,6,6,14.166666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100.1,127.0,31,0,0,0,1,5,5,14.0,5,5,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
119.4,126.0,21,0,0,1,1,6,5,13.8,6,6,12.833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
122.1,128.0,21,0,0,0,1,6,5,12.8,6,6,11.857142857142858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100.0,100.0,24,0,0,0,1,6,6,12.166666666666666,6,6,13.833333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
113.9,123.0,18,0,0,0,1,6,6,12.5,6,6,12.333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
101.0,170.0,32,0,0,0,1,6,4,12.0,6,4,11.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
111.8,117.0,19,0,0,1,1,6,6,10.833333333333334,6,6,11.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
140.0,140.0,24,0,0,0,1,8,8,13.385,8,8,13.385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
124.4,123.0,19,0,0,0,1,6,6,15.666666666666666,6,6,14.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
150.0,150.0,19,0,1,1,1,6,6,14.333333333333334,6,6,13.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
140.0,140.0,24,0,0,0,1,6,6,11.428571428571429,6,5,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
116.0,123.0,18,0,0,1,1,6,6,11.666666666666666,6,6,11.666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
135.6,130.0,19,0,0,1,1,6,5,12.0,6,2,11.333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.0,137.0,19,0,0,1,1,8,7,14.725714285714288,8,7,14.725714285714288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
118.7,126.0,18,0,0,1,1,6,6,14.166666666666666,6,6,13.666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
125.7,125.0,18,0,0,0,1,6,6,11.571428571428571,6,6,12.333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
107.1,112.0,20,0,0,0,1,7,7,12.5,8,8,13.1375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
125.5,141.0,18,0,0,0,1,8,8,12.86,8,8,12.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
127.0,135.0,18,0,0,0,1,6,6,12.25,6,6,13.714285714285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
113.5,117.0,21,0,0,1,1,5,4,12.0,5,5,12.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
154.4,160.0,18,0,0,1,1,7,7,15.116666666666667,8,8,16.168888888888887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
122.0,136.0,18,0,1,0,0,5,2,12.5,5,4,10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
128.0,143.0,19,0,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115.5,119.0,19,0,0,0,1,6,4,11.0,6,4,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117.2,120.0,18,0,0,0,1,6,6,11.875,6,4,14.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
150.0,150.0,34,0,0,0,1,5,1,11.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
155.3,142.0,19,0,0,0,1,5,5,15.2,5,5,13.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
120.0,120.0,19,0,1,0,0,6,5,11.6,6,2,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.1,160.0,26,0,1,0,1,6,6,14.833333333333334,6,6,15.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
118.9,133.1,21,0,0,0,1,6,3,11.333333333333334,6,3,11.333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
127.3,142.0,18,0,0,1,1,5,5,11.2,5,5,11.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
113.7,121.0,20,0,0,1,1,6,5,13.4,6,5,13.666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
118.5,135.0,25,0,0,0,1,5,2,10.5,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
146.7,153.0,18,0,0,0,1,5,5,16.2,5,5,16.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
124.3,140.0,18,0,0,1,1,7,7,14.542857142857144,8,8,14.88181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
137.8,152.0,19,0,0,0,1,7,7,13.694285714285714,8,8,14.355555555555554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
130.2,120.0,18,0,0,1,1,6,6,11.285714285714286,6,6,11.857142857142858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
147.8,160.0,20,0,0,0,1,7,6,11.757142857142856,8,6,13.083333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
150.0,150.0,26,0,1,0,0,3,0,0.0,6,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,19,0,0,1,1,8,7,13.058571428571428,8,7,13.058571428571428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
155.6,150.0,19,0,0,0,1,7,7,14.3,8,8,14.055555555555555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
117.4,124.0,19,0,0,0,1,10,5,11.8,10,8,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
128.8,141.0,19,0,0,0,1,5,3,10.333333333333334,5,3,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117.5,121.0,18,0,0,0,1,6,6,10.571428571428571,6,3,11.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
120.4,134.0,19,0,0,0,1,7,6,13.333333333333334,7,6,13.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
130.9,134.0,18,0,1,0,1,6,6,11.857142857142858,6,5,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
125.0,132.0,18,0,0,0,1,6,5,12.6,6,5,11.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136.8,135.0,18,0,0,0,1,5,5,14.0,5,5,11.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121.6,123.0,18,0,0,0,1,7,5,12.0,7,6,12.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151.0,151.0,26,0,1,0,1,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103.5,107.0,20,0,0,0,1,6,6,12.0,6,6,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
119.4,126.0,19,0,0,0,1,6,6,12.666666666666666,6,6,11.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
134.4,133.0,18,0,0,1,1,6,6,12.166666666666666,6,6,13.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
143.0,140.0,19,0,0,0,1,6,6,13.333333333333334,6,6,14.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
110.0,110.0,40,0,1,0,1,7,7,15.0,7,7,14.571428571428571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
132.5,141.0,18,0,0,1,1,8,8,13.39125,8,8,13.39125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
114.7,122.0,19,0,0,0,1,6,5,12.166666666666666,6,6,12.428571428571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
166.9,156.0,18,0,0,0,1,5,4,11.25,5,4,12.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
125.9,129.0,19,0,0,0,1,5,4,12.0,5,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178.3,188.0,18,0,0,0,1,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.0,120.0,33,0,0,0,1,6,6,12.833333333333334,6,6,12.857142857142858,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
150.0,130.0,35,0,0,0,1,6,6,14.0,6,6,13.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
130.0,130.0,26,0,0,0,1,5,4,13.0,5,2,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
135.1,140.0,18,0,0,0,1,6,6,13.5,6,6,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110.0,110.0,36,0,0,0,1,16,13,10.692307692307692,13,9,12.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
136.2,133.1,39,0,0,0,1,5,5,11.0,5,5,11.666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
116.0,120.0,44,0,0,0,1,6,6,13.0,6,6,13.833333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
100.0,96.0,20,0,0,0,1,6,5,12.0,6,4,11.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116.3,117.0,24,0,0,0,1,6,4,12.6,6,4,11.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134.0,123.0,20,0,0,1,1,6,6,13.666666666666666,6,6,13.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
124.2,127.0,19,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134.5,151.0,18,0,1,1,1,7,6,14.2,7,6,14.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
120.7,127.0,22,0,1,0,0,6,5,11.0,6,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.1,133.0,18,0,0,0,1,6,6,15.0,6,6,16.428571428571427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
133.0,133.1,24,0,0,0,1,7,6,12.585714285714284,8,7,13.44285714285714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
128.2,133.1,33,0,0,0,1,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130.0,133.1,30,0,1,1,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
172.0,160.0,26,0,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
128.5,140.0,18,0,0,0,1,6,6,11.666666666666666,6,6,11.833333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
